NSID	GRIDID	HHCAT	W9SEX	W9ALIVE	W9PRES	W9RELTOKEY	W9LVDYM	W9LVDYY	W9WHNMOM	W9WHNMOY	W9SLVYM	W9SLVYY	W9DOBM	W9DOBY	W9RAGE	W9GRIDFLAG
NS14161V	1	1	2	1	1	3	-1	-1	-1	-1	-1	-1	9	1989	34	0
NS14161V	26	3	1	1	1	4	-1	-1	-1	-1	2	2023	2	2023	0	0
NS14162W	2	1	1	1	1	1	-1	-1	-1	-1	7	2020	8	1991	31	0
NS14162W	26	3	2	1	1	4	-1	-1	-1	-1	7	2022	7	2022	0	0
NS14162W	31	4	2	1	2	9	-1	-1	1	2019	-1	-1	-8	-8	-8	0
NS14162W	32	4	1	1	2	9	-1	-1	1	2019	-1	-1	-8	-8	-8	0
NS14162W	33	4	1	1	2	14	-1	-1	3	2018	-1	-1	6	1986	36	0
NS14165Z	2	1	2	1	1	1	-1	-1	-1	-1	2	2012	6	1991	31	0
NS14165Z	26	3	1	1	1	4	-1	-1	-1	-1	3	2012	3	2012	11	0
NS14165Z	27	3	1	1	1	4	-1	-1	-1	-1	3	2014	3	2014	9	0
NS14166A	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	10	1970	51	0
NS14166A	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	12	2014	7	1
NS14169D	2	1	1	1	1	3	-1	-1	-1	-1	12	2020	9	1990	32	0
NS14169D	26	3	1	1	1	4	-1	-1	-1	-1	9	2021	9	2021	1	0
NS14171P	2	1	1	1	1	1	-1	-1	-1	-1	10	2016	7	1987	35	0
NS14171P	26	3	1	1	1	4	-1	-1	-1	-1	2	2020	2	2020	3	0
NS14175T	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	1	1955	67	0
NS14179Y	41	5	2	1	1	22	-1	-1	-1	-1	12	2019	8	1988	34	0
NS14180H	41	5	1	1	1	9	-1	-1	-1	-1	4	2019	7	1957	64	0
NS14180H	42	5	2	1	1	9	-1	-1	-1	-1	4	2019	11	1953	68	0
NS14180H	43	5	1	1	1	14	-1	-1	-1	-1	4	2019	2	1989	33	0
NS14186P	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	9	1989	33	0
NS14187Q	2	1	2	1	1	1	-1	-1	-1	-1	7	2015	8	1986	36	0
NS14187Q	26	3	2	1	1	4	-1	-1	-1	-1	12	2018	12	2018	4	0
NS14187Q	27	3	1	1	1	4	-1	-1	-1	-1	12	2021	12	2021	1	0
NS14189S	2	1	2	1	1	1	-1	-1	-1	-1	12	2020	-8	-8	33	0
NS14191D	1	1	2	1	2	1	-1	-1	5	2021	-1	-1	1	1990	32	0
NS14191D	12	2	2	1	2	4	-1	-1	5	2021	-1	-1	4	2009	13	0
NS14191D	13	2	1	1	2	4	-1	-1	5	2021	-1	-1	4	2012	10	0
NS14191D	14	2	2	1	2	4	-1	-1	5	2021	-1	-1	11	2014	8	0
NS14192E	2	1	2	1	1	1	-1	-1	-1	-1	7	2013	9	1991	31	0
NS14194G	1	1	1	1	2	29	-1	-1	-9	-9	-1	-1	12	1989	32	0
NS14194G	2	1	1	1	1	3	-1	-1	-1	-1	-1	-9	-8	-8	32	0
NS14195H	26	3	1	1	1	4	-1	-1	-1	-1	6	2018	6	2018	5	0
NS14195H	31	4	1	1	2	9	-1	-1	12	2016	-1	-1	-8	-8	-8	0
NS14195H	32	4	2	1	2	9	-1	-1	12	2016	-1	-1	-8	-8	-8	0
NS14195H	33	4	2	1	2	14	-1	-1	12	2016	-1	-1	-8	-8	-8	0
NS14195H	34	4	1	1	2	14	-1	-1	12	2016	-1	-1	-8	-8	-8	0
NS14195H	35	4	2	1	2	14	-1	-1	12	2016	-1	-1	-8	-8	-8	0
NS14196J	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	10	1957	64	0
NS14196J	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	11	1965	56	0
NS14196J	33	4	2	1	2	14	-1	-1	12	2016	-1	-1	-8	-8	-8	0
NS14196J	34	4	2	1	1	14	-1	-1	-1	-1	-1	-1	5	1998	23	0
NS14197K	41	5	1	1	1	14	-1	-1	-1	-1	2	2018	10	1994	28	0
NS14197K	42	5	2	1	1	9	-1	-1	-1	-1	2	2018	2	1950	73	0
NS14200D	2	1	2	1	1	1	-1	-1	-1	-1	5	2016	10	1990	32	0
NS14200D	26	3	1	1	1	4	-1	-1	-1	-1	11	2019	11	2019	3	0
NS14205J	41	5	2	1	1	23	-1	-1	-1	-1	2	2021	7	1986	36	0
NS14208M	1	1	1	1	2	29	-1	-1	2	2017	-1	-1	10	1988	34	0
NS14208M	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	3	2010	12	0
NS14208M	13	2	1	1	1	4	-1	-1	-1	-1	-1	-1	3	2014	8	0
NS14213B	2	1	1	1	1	3	-1	-1	-1	-1	7	2017	12	1990	32	0
NS14213B	26	3	1	1	1	4	-1	-1	-1	-1	1	2022	1	2022	1	0
NS14214C	31	4	2	1	2	9	-1	-1	5	2019	-1	-1	-8	-8	-8	0
NS14214C	32	4	1	1	2	9	-1	-1	5	2019	-1	-1	4	1956	66	0
NS14214C	33	4	2	1	2	14	-1	-1	5	2019	-1	-1	-8	-8	-8	0
NS14214C	34	4	1	1	2	14	-1	-1	5	2019	-1	-1	11	1984	38	0
NS14214C	41	5	2	1	1	22	-1	-1	-1	-1	5	2021	1	2000	23	0
NS14214C	42	5	2	1	1	22	-1	-1	-1	-1	5	2021	1	2000	23	0
NS14214C	43	5	2	1	1	22	-1	-1	-1	-1	5	2021	1	2000	23	0
NS14220S	31	4	1	1	2	9	-1	-1	-8	-8	-1	-1	-8	-8	-8	0
NS14220S	32	4	2	1	2	9	-1	-1	-8	-8	-1	-1	-8	-8	-8	0
NS14220S	33	4	1	1	2	14	-1	-1	-8	-8	-1	-1	-8	-8	-8	0
NS14223W	26	3	2	1	1	4	-1	-1	-1	-1	9	2016	9	2016	6	0
NS14224X	2	1	2	1	1	1	-1	-1	-1	-1	2	2016	-8	-8	26	0
NS14224X	26	3	1	1	1	4	-1	-1	-1	-1	12	2017	12	2017	5	0
NS14224X	27	3	2	1	1	4	-1	-1	-1	-1	2	2018	2	2018	4	0
NS14225Y	31	4	1	1	2	9	-1	-1	4	2017	-1	-1	7	1947	74	0
NS14225Y	32	4	2	1	2	9	-1	-1	4	2017	-1	-1	4	1955	67	0
NS14225Y	33	4	1	1	2	14	-1	-1	4	2017	-1	-1	3	1992	30	0
NS14227A	2	1	1	1	1	3	-1	-1	-1	-1	1	2016	4	1990	32	0
NS14227A	31	4	2	1	2	9	-1	-1	10	2018	-1	-1	3	1963	59	0
NS14227A	32	4	2	1	2	14	-1	-1	4	2017	-1	-1	12	1993	29	0
NS14227A	33	4	1	1	2	18	-1	-1	4	2017	-1	-1	12	1993	29	0
NS14228B	2	1	1	1	1	3	-1	-1	-1	-1	8	2019	2	1981	41	0
NS14229C	2	1	2	1	1	3	-1	-1	-1	-1	8	2019	8	1992	30	0
NS14229C	31	4	2	1	2	22	-1	-1	7	2017	-1	-1	-8	-8	-8	0
NS14229C	32	4	2	1	2	22	-1	-1	7	2019	-1	-1	-8	-8	-8	0
NS14229C	33	4	1	1	2	22	-1	-1	7	2016	-1	-1	-8	-8	-8	0
NS14234R	2	1	1	1	1	1	-1	-1	-1	-1	10	2017	1	1986	37	0
NS14234R	11	2	2	1	1	4	-1	-1	-1	-1	-1	-1	4	2009	13	0
NS14234R	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	8	2014	8	0
NS14234R	26	3	2	1	2	6	-1	-1	-8	-8	-1	-1	5	2006	16	0
NS14234R	27	3	1	1	1	6	-1	-1	-1	-1	10	2017	1	2008	15	0
NS14234R	28	3	1	1	1	4	-1	-1	-1	-1	7	2021	7	2021	1	0
NS14234R	33	4	1	1	1	28	-1	-1	-1	-1	-1	-1	1	1986	37	0
NS14237V	2	1	1	1	1	1	-1	-1	-1	-1	7	2017	9	1987	34	0
NS14237V	26	3	1	1	1	4	-1	-1	-1	-1	6	2019	6	2019	2	0
NS14237V	27	3	1	1	1	4	-1	-1	-1	-1	4	2022	4	2022	0	0
NS14237V	31	4	2	1	2	9	-1	-1	7	2017	-1	-1	6	1959	62	0
NS14237V	32	4	1	1	2	9	-1	-1	7	2017	-1	-1	8	1959	62	0
NS14237V	33	4	2	1	2	14	-1	-1	7	2017	-1	-1	5	1992	29	0
NS14238W	41	5	1	1	1	9	-1	-1	-1	-1	6	2022	5	1955	67	0
NS14238W	42	5	2	1	1	9	-1	-1	-1	-1	6	2022	9	1961	61	0
NS14238W	43	5	2	1	1	19	-1	-1	-1	-1	6	2022	1	1932	91	0
NS14239X	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	3	1990	32	0
NS14239X	32	4	2	1	2	9	-1	-1	9	2008	-1	-1	-8	-8	-8	0
NS14239X	33	4	1	1	2	12	-1	-1	9	2008	-1	-1	-8	-8	-8	0
NS14240G	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	5	1988	34	0
NS14241H	2	1	2	1	1	3	-1	-1	-1	-1	3	2017	10	1990	32	0
NS14242J	2	1	1	1	1	3	-1	-1	-1	-1	7	2013	12	1991	31	0
NS14244L	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	11	1977	45	0
NS14246N	2	1	1	1	1	3	-1	-1	-1	-1	3	2007	8	1989	33	0
NS14246N	26	3	2	1	1	4	-1	-1	-1	-1	7	2020	7	2020	2	0
NS14246N	41	5	2	1	1	9	-1	-1	-1	-1	12	1989	3	1958	64	0
NS14246N	42	5	1	1	1	9	-1	-1	-1	-1	12	1989	1	1956	66	0
NS14247P	41	5	2	1	1	9	-1	-1	-1	-1	5	1990	4	1959	63	0
NS14247P	42	5	1	1	1	9	-1	-1	-1	-1	5	1990	7	1951	71	0
NS14252D	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	5	1990	31	0
NS14252D	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	6	2007	14	0
NS14252D	13	2	2	1	1	4	-1	-1	-1	-1	-1	-1	5	2008	14	0
NS14253E	1	1	1	1	2	29	-1	-1	7	2018	-1	-1	9	1989	32	0
NS14253E	32	4	2	1	2	9	-1	-1	3	2019	-1	-1	1	1960	62	0
NS14253E	33	4	1	1	2	9	-1	-1	3	2019	-1	-1	10	1957	64	0
NS14254F	2	1	2	1	1	3	-1	-1	-1	-1	5	2022	12	1998	23	0
NS14256H	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	5	1984	39	0
NS14256H	26	3	2	1	1	4	-1	-1	-1	-1	7	2018	7	2018	5	0
NS14256H	27	3	2	1	1	4	-1	-1	-1	-1	7	2018	7	2018	5	0
NS14256H	32	4	1	1	1	27	-1	-1	-1	-1	-1	-1	9	2005	18	0
NS14256H	33	4	2	1	1	27	-1	-1	-1	-1	-1	-1	5	2009	14	0
NS14259L	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	9	1987	35	0
NS14259L	26	3	2	1	1	4	-1	-1	-1	-1	5	2016	5	2016	6	0
NS14259L	27	3	2	1	1	4	-1	-1	-1	-1	1	2020	1	2020	2	0
NS14260W	41	5	2	1	1	9	-1	-1	-1	-1	1	1990	10	1969	53	0
NS14260W	42	5	1	1	1	9	-1	-1	-1	-1	1	1990	10	1959	63	0
NS14260W	43	5	2	1	1	14	-1	-1	-1	-1	3	2005	3	2005	17	0
NS14261X	2	1	1	1	1	1	-1	-1	-1	-1	10	2016	11	1981	40	0
NS14261X	26	3	1	1	1	4	-1	-1	-1	-1	9	2016	9	2016	6	0
NS14261X	27	3	2	1	1	4	-1	-1	-1	-1	4	2018	4	2018	4	0
NS14261X	28	3	1	1	1	4	-1	-1	-1	-1	6	2019	6	2019	3	0
NS14261X	31	4	2	2	2	9	9	2016	-8	-8	-1	-1	10	1963	59	0
NS14262Y	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	12	1984	37	0
NS14262Y	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	9	2015	6	0
NS14262Y	26	3	1	1	1	4	-1	-1	-1	-1	8	2017	8	2017	4	0
NS14263Z	1	1	2	1	2	1	-1	-1	12	2019	-1	-1	9	1990	32	0
NS14263Z	41	5	2	1	1	28	-1	-1	-1	-1	3	2013	9	1990	32	0
NS14263Z	42	5	1	1	1	18	-1	-1	-1	-1	6	2017	6	1992	30	0
NS14264A	41	5	2	1	1	9	-1	-1	-1	-1	10	1989	7	1965	57	0
NS14264A	42	5	1	1	1	14	-1	-1	-1	-1	1	1999	2	1999	24	0
NS14264A	43	5	1	1	1	12	-1	-1	-1	-1	10	2010	8	1961	61	0
NS14277Y	2	1	2	1	1	3	-1	-1	-1	-1	11	2020	8	1995	26	0
NS14277Y	31	4	1	1	2	14	-1	-1	1	2018	-1	-1	2	1988	34	0
NS14277Y	32	4	2	1	2	14	-1	-1	6	2019	-1	-1	2	1992	30	0
NS14277Y	33	4	1	1	2	28	-1	-1	6	2019	-1	-1	4	1991	31	0
NS14277Y	34	4	1	1	2	9	-1	-1	2	2021	-1	-1	8	1967	54	0
NS14277Y	35	4	2	1	2	9	-1	-1	6	2020	-1	-1	4	1969	53	0
NS14282M	2	1	2	1	1	1	-1	-1	-1	-1	10	2019	3	1987	35	0
NS14282M	31	4	1	1	2	9	-1	-1	6	2017	-1	-1	4	1962	60	0
NS14282M	32	4	2	1	2	9	-1	-1	6	2017	-1	-1	8	1968	54	0
NS14282M	33	4	2	1	2	14	-1	-1	6	2017	-1	-1	4	1991	31	0
NS14282M	34	4	2	1	2	14	-1	-1	6	2017	-1	-1	5	1993	29	0
NS14283N	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	11	1959	63	0
NS14285Q	2	1	2	1	1	1	-1	-1	-1	-1	9	2013	7	1991	31	0
NS14285Q	26	3	2	1	1	6	-1	-1	-1	-1	9	2013	10	2010	12	0
NS14285Q	27	3	2	1	1	4	-1	-1	-1	-1	11	2015	11	2015	7	0
NS14285Q	28	3	2	1	1	4	-1	-1	-1	-1	2	2021	2	2021	1	0
NS14286R	2	1	2	1	1	1	-1	-1	-1	-1	8	2010	8	1989	34	0
NS14286R	26	3	2	1	1	6	-1	-1	-1	-1	8	2010	3	2007	16	0
NS14286R	27	3	1	1	1	4	-1	-1	-1	-1	4	2012	4	2012	11	0
NS14287S	2	1	1	1	1	3	-1	-1	-1	-1	4	2021	8	1992	29	0
NS14287S	31	4	2	1	2	22	-1	-1	4	2019	-1	-1	4	1990	32	0
NS14297M	31	4	1	1	1	14	-1	-1	-1	-1	-1	-1	9	1999	23	0
NS14297M	32	4	2	1	2	14	-1	-1	2	2020	-1	-1	-8	-8	-8	0
NS14297M	33	4	1	1	2	17	-1	-1	2	2020	-1	-1	-8	-8	-8	0
NS14297M	34	4	1	1	2	18	-1	-1	2	2020	-1	-1	-8	-8	-8	0
NS14298N	41	5	1	1	1	14	-1	-1	-1	-1	4	1990	5	1985	36	0
NS14298N	42	5	2	1	1	9	-1	-1	-1	-1	4	1990	6	1960	61	0
NS14300F	2	1	1	1	1	1	-1	-1	-1	-1	3	2017	11	1989	33	0
NS14300F	26	3	2	1	1	4	-1	-1	-1	-1	12	2019	12	2019	3	0
NS14300F	27	3	2	1	1	4	-1	-1	-1	-1	6	2022	6	2022	1	0
NS14300F	31	4	2	1	2	9	-1	-1	3	2017	-1	-1	7	1961	62	0
NS14300F	32	4	1	1	2	9	-1	-1	3	2017	-1	-1	11	1961	61	0
NS14301G	1	1	2	1	1	3	-1	-1	-1	-1	-1	-1	11	1990	32	0
NS14301G	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	6	2011	11	1
NS14301G	13	2	1	1	1	4	-1	-1	-1	-1	-1	-1	2	2008	15	1
NS14302H	2	1	2	1	1	1	-1	-1	-1	-1	8	2017	5	1996	26	0
NS14302H	31	4	2	1	2	9	-1	-1	9	2017	-1	-1	-8	-8	-8	0
NS14302H	32	4	1	1	2	9	-1	-1	9	2017	-1	-1	7	1965	57	0
NS14303J	1	1	2	1	2	1	-1	-1	3	2021	-1	-1	8	1993	29	0
NS14303J	26	3	1	1	1	4	-1	-1	-1	-1	11	2016	11	2016	6	0
NS14303J	27	3	1	1	1	4	-1	-1	-1	-1	8	2020	8	2020	2	0
NS14303J	41	5	2	1	1	9	-1	-1	-1	-1	3	2023	5	1963	60	0
NS14304K	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	4	1990	32	0
NS14304K	26	3	1	1	1	4	-1	-1	-1	-1	4	2017	4	2017	5	0
NS14304K	27	3	1	1	1	4	-1	-1	-1	-1	11	2020	11	2020	2	0
NS14306M	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	4	1988	34	0
NS14306M	26	3	1	1	1	4	-1	-1	-1	-1	1	2022	1	2022	0	0
NS14308P	2	1	2	1	1	1	-1	-1	-1	-1	9	2016	2	1993	30	0
NS14308P	26	3	2	1	1	4	-1	-1	-1	-1	3	2022	3	2022	0	0
NS14308P	31	4	1	1	2	9	-1	-1	9	2016	-1	-1	2	1954	69	0
NS14308P	32	4	2	1	2	9	-1	-1	9	2016	-1	-1	6	1961	61	0
NS14308P	33	4	1	1	2	14	-1	-1	9	2016	-1	-1	4	1992	30	0
NS14313D	26	3	1	1	2	4	-1	-1	10	-8	-1	-1	8	2021	1	0
NS14313D	31	4	1	1	1	14	-1	-1	-1	-1	-1	-1	2	1983	40	1
NS14313D	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	2	1959	64	1
NS14313D	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	6	1960	62	1
NS14315F	2	1	1	1	1	1	-1	-1	-1	-1	4	2019	6	1994	27	0
NS14315F	31	4	2	2	2	9	9	2016	-8	-8	-1	-1	10	1953	68	0
NS14315F	32	4	1	1	2	9	-1	-1	7	2016	-1	-1	12	1947	74	0
NS14315F	33	4	2	1	2	14	-1	-1	3	2018	-1	-1	4	1994	28	0
NS14316G	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	2	1960	62	0
NS14322X	41	5	2	1	1	9	-1	-1	-1	-1	4	1990	3	1957	65	0
NS14322X	42	5	1	1	1	9	-1	-1	-1	-1	4	1990	5	1956	66	0
NS14322X	43	5	1	1	1	14	-1	-1	-1	-1	1	2003	1	2003	20	0
NS14323Y	2	1	1	1	1	3	-1	-1	-1	-1	1	2022	3	1984	39	0
NS14323Y	26	3	1	1	1	4	-1	-1	-1	-1	2	2023	2	2023	0	0
NS14327C	2	1	2	1	1	3	-1	-1	-1	-1	5	2020	9	1991	30	0
NS14327C	31	4	1	1	2	22	-1	-1	4	2020	-1	-1	-8	-8	-8	0
NS14328D	2	1	1	1	1	3	-1	-1	-1	-1	2	2019	6	1986	36	0
NS14331Q	41	5	2	1	1	9	-1	-1	-1	-1	2	1994	8	1950	72	0
NS14331Q	42	5	1	1	1	9	-1	-1	-1	-1	2	1994	11	1952	70	0
NS14333S	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	7	1957	66	0
NS14333S	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	11	1962	60	0
NS14333S	33	4	2	2	2	19	11	2021	-8	-8	-1	-1	5	1935	88	0
NS14333S	34	4	2	1	2	14	-1	-1	10	2021	-1	-1	1	1988	35	0
NS14333S	35	4	1	1	2	14	-1	-1	6	2016	-1	-1	6	1993	30	0
NS14334T	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	1	1991	31	0
NS14334T	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	10	2014	8	0
NS14334T	26	3	1	1	1	4	-1	-1	-1	-1	11	2021	11	2021	0	0
NS14334T	33	4	2	1	2	13	-1	-1	5	2020	-1	-1	10	1968	54	0
NS14334T	34	4	2	1	2	18	-1	-1	5	2020	-1	-1	11	1998	24	0
NS14334T	35	4	1	1	2	18	-1	-1	4	2020	-1	-1	8	2000	22	0
NS14336W	2	1	2	1	1	3	-1	-1	-1	-1	11	2019	12	1989	33	0
NS14336W	26	3	1	1	1	4	-1	-1	-1	-1	5	2022	5	2022	0	0
NS14336W	31	4	1	1	2	9	-1	-1	9	2021	-1	-1	1	1955	68	0
NS14338Y	2	1	2	1	1	1	-1	-1	-1	-1	2	2012	5	1990	32	0
NS14339Z	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	5	1990	32	0
NS14339Z	26	3	1	1	1	4	-1	-1	-1	-1	6	2019	6	2019	3	0
NS14339Z	27	3	2	1	1	4	-1	-1	-1	-1	3	2022	3	2022	0	0
NS14340J	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	2	1989	33	0
NS14340J	26	3	1	1	1	4	-1	-1	-1	-1	2	2018	2	2018	4	0
NS14340J	27	3	1	1	1	4	-1	-1	-1	-1	9	2020	9	2020	2	0
NS14343M	2	1	2	1	1	1	-1	-1	-1	-1	4	2017	8	1989	33	0
NS14344N	26	3	2	1	1	4	-1	-1	-1	-1	3	2018	3	2018	4	0
NS14345P	2	1	2	1	1	3	-1	-1	-1	-1	10	2017	2	1991	32	0
NS14345P	26	3	1	1	1	4	-1	-1	-1	-1	8	2017	8	2017	5	0
NS14346Q	2	1	1	1	1	3	-1	-1	-1	-1	12	2022	5	1990	32	0
NS14346Q	31	4	1	1	2	9	-1	-1	1	2017	-1	-1	3	1960	62	0
NS14346Q	32	4	2	1	2	9	-1	-1	1	2017	-1	-1	11	1961	61	0
NS14346Q	33	4	2	1	2	14	-1	-1	1	2017	-1	-1	9	1993	29	0
NS14347R	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	12	1990	31	0
NS14347R	12	2	1	1	2	4	-1	-1	10	2010	-1	-1	12	2008	13	0
NS14347R	26	3	2	1	1	4	-1	-1	-1	-1	11	2020	11	2020	2	0
NS14347R	33	4	2	1	2	13	-1	-1	10	2017	-1	-1	-8	-8	-8	0
NS14347R	34	4	1	1	2	13	-1	-1	10	2017	-1	-1	-8	-8	-8	0
NS14350D	2	1	2	1	1	1	-1	-1	-1	-1	9	2015	1	1990	32	0
NS14350D	26	3	2	1	1	4	-1	-1	-1	-1	3	2017	3	2017	5	0
NS14356K	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	3	1990	32	0
NS14356K	26	3	1	1	1	4	-1	-1	-1	-1	5	2020	5	2020	2	0
NS14358M	31	4	2	1	2	9	-1	-1	6	2016	-1	-1	8	1964	58	0
NS14358M	32	4	1	1	2	14	-1	-1	5	2016	-1	-1	7	1994	28	0
NS14361Z	2	1	1	1	1	1	-1	-1	-1	-1	9	2017	4	1989	33	0
NS14361Z	26	3	1	1	1	4	-1	-1	-1	-1	4	2021	4	2021	1	0
NS14361Z	31	4	2	1	2	9	-1	-1	7	2017	-1	-1	8	1958	64	0
NS14361Z	32	4	1	1	2	14	-1	-1	7	2017	-1	-1	11	1994	28	0
NS14362A	2	1	1	1	1	1	-1	-1	-1	-1	8	2017	11	1990	31	0
NS14362A	26	3	2	1	1	4	-1	-1	-1	-1	11	2021	11	2021	0	0
NS14362A	41	5	1	1	1	13	-1	-1	-1	-1	8	2017	-9	-9	65	0
NS14362A	42	5	2	1	1	13	-1	-1	-1	-1	8	2017	-9	-9	58	0
NS14362A	43	5	2	1	1	18	-1	-1	-1	-1	8	2017	-9	-9	26	0
NS14362A	44	5	1	1	1	18	-1	-1	-1	-1	8	2017	-9	-9	23	0
NS14362A	45	5	1	1	1	18	-1	-1	-1	-1	8	2017	-9	-9	22	0
NS14365D	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	4	1990	33	0
NS14365D	26	3	2	1	1	4	-1	-1	-1	-1	9	2017	9	2017	5	0
NS14365D	27	3	1	1	1	4	-1	-1	-1	-1	7	2020	7	2020	2	0
NS14369H	26	3	1	1	1	4	-1	-1	-1	-1	7	2019	7	2019	3	0
NS14369H	31	4	1	1	2	9	-1	-1	2	2019	-1	-1	9	1953	69	0
NS14369H	32	4	2	1	2	9	-1	-1	2	2019	-1	-1	11	1953	69	0
NS14372V	1	1	1	1	2	29	-1	-1	4	2022	-1	-1	3	1990	32	0
NS14373W	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	2	1989	33	0
NS14373W	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	2	2015	7	0
NS14373W	13	2	1	1	1	6	-1	-1	-1	-1	-1	-1	2	2011	11	0
NS14375Y	41	5	1	1	1	14	-1	-1	-1	-1	9	2018	2	1994	28	0
NS14376Z	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	4	1992	30	0
NS14378B	26	3	1	1	1	4	-1	-1	-1	-1	7	2022	7	2022	0	0
NS14378B	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	8	1958	64	0
NS14378B	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	9	1964	58	0
NS14378B	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	9	1989	33	0
NS14378B	34	4	1	1	1	14	-1	-1	-1	-1	-1	-1	10	1993	29	0
NS14385S	31	4	1	1	2	9	-1	-1	9	2020	-1	-1	11	1958	63	0
NS14385S	32	4	2	1	2	9	-1	-1	9	2020	-1	-1	12	1953	68	0
NS14385S	33	4	2	1	2	14	-1	-1	9	2019	-1	-1	6	1988	33	0
NS14386T	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	5	1990	32	0
NS14386T	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	2	2013	9	0
NS14386T	13	2	2	1	1	4	-1	-1	-1	-1	-1	-1	12	2010	12	0
NS14386T	26	3	1	1	1	4	-1	-1	-1	-1	7	2016	7	2016	6	0
NS14392J	2	1	2	1	1	3	-1	-1	-1	-1	2	2017	3	1992	30	0
NS14393K	2	1	1	1	1	3	-1	-1	-1	-1	2	2017	6	1991	31	0
NS14393K	31	4	1	1	2	14	-1	-1	2	2017	-1	-1	4	1992	30	0
NS14393K	32	4	2	1	2	9	-1	-1	2	2017	-1	-1	8	1955	67	0
NS14396N	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	9	1990	31	0
NS14396N	26	3	2	1	1	4	-1	-1	-1	-1	1	2017	1	2017	5	0
NS14396N	32	4	1	1	2	14	-1	-1	7	2016	-1	-1	10	1995	26	0
NS14396N	33	4	2	1	2	9	-1	-1	7	2016	-1	-1	8	1964	57	0
NS14396N	34	4	1	1	2	12	-1	-1	7	2016	-1	-1	5	1969	52	0
NS14399R	31	4	2	1	2	-8	-1	-1	7	2021	-1	-1	-8	-8	-8	0
NS14399R	32	4	2	1	2	-8	-1	-1	7	2021	-1	-1	-8	-8	-8	0
NS14399R	41	5	1	1	1	22	-1	-1	-1	-1	6	2022	11	1997	25	0
NS14399R	42	5	1	1	1	22	-1	-1	-1	-1	6	2022	4	1996	26	0
NS14402K	2	1	1	1	1	3	-1	-1	-1	-1	11	2020	1	1984	39	0
NS14402K	26	3	1	1	1	4	-1	-1	-1	-1	-9	-9	-9	-9	10	0
NS14402K	27	3	2	1	1	4	-1	-1	-1	-1	-9	-9	-9	-9	8	0
NS14402K	28	3	1	1	1	4	-1	-1	-1	-1	-9	-9	-9	-9	1	0
NS14403L	2	1	2	1	1	1	-1	-1	-1	-1	6	2016	10	1994	28	0
NS14403L	31	4	1	2	2	9	5	2021	-8	-8	-1	-1	11	1953	69	0
NS14403L	32	4	2	1	2	28	-1	-1	6	2016	-1	-1	10	1994	28	0
NS14409S	26	3	1	1	1	4	-1	-1	-1	-1	4	2010	4	2010	12	0
NS14409S	27	3	2	1	1	4	-1	-1	-1	-1	7	2014	7	2014	8	0
NS14410C	2	1	1	1	1	3	-1	-1	-1	-1	9	2022	8	1991	31	0
NS14410C	31	4	1	1	2	22	-1	-1	11	2018	-1	-1	4	1988	34	0
NS14411D	2	1	1	1	1	3	-1	-1	-1	-1	9	2014	5	1987	35	0
